song	album_name	release_date	popularity	duration	danceability	date	rank
...ready for it?	reputation	2017-11-10	75.0	208186.0	0.613	2018-01-27	96.0
end game	reputation	2017-11-10	73.0	244826.0	0.649	2018-01-27	18.0
end game	reputation	2017-11-10	73.0	244826.0	0.649	2018-02-03	30.0
end game	reputation	2017-11-10	73.0	244826.0	0.649	2018-02-10	43.0
end game	reputation	2017-11-10	73.0	244826.0	0.649	2018-02-17	45.0
end game	reputation	2017-11-10	73.0	244826.0	0.649	2018-02-24	65.0
end game	reputation	2017-11-10	73.0	244826.0	0.649	2018-03-03	91.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-03-24	84.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-03-31	66.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-04-07	52.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-04-14	46.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-04-21	54.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-04-28	51.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-05-05	52.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-05-12	56.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-05-19	46.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-05-26	36.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-06-02	34.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-06-09	28.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-06-16	37.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-06-23	25.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-06-30	27.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-07-07	20.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-07-14	23.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-07-21	15.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-07-28	12.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-08-04	12.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-08-11	13.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-08-18	17.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-08-25	16.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-09-01	19.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-09-08	25.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-09-15	29.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-09-22	25.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-09-29	27.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-10-06	29.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-10-13	37.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-10-20	33.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-10-27	34.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-11-03	38.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-11-10	43.0
delicate	reputation	2017-11-10	78.0	232253.0	0.75	2018-11-17	49.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-05-04	100.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-05-11	2.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-05-18	3.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-05-25	8.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-06-01	9.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-06-08	11.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-06-15	11.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-06-22	14.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-06-29	2.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-06-29	15.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-07-06	13.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-07-06	31.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-07-13	13.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-07-13	39.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-07-20	16.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-07-20	52.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-07-27	15.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-07-27	55.0
the archer	Lover	2019-08-23	71.0	211240.0	0.292	2019-08-03	69.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-08-03	15.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-08-03	58.0
the archer	Lover	2019-08-23	71.0	211240.0	0.292	2019-08-10	79.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-08-10	16.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-08-10	61.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-08-17	18.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-08-17	66.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-08-24	18.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-08-24	63.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-08-31	19.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-08-31	14.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-08-31	58.0
i forgot that you existed	Lover	2019-08-23	72.0	170640.0	0.664	2019-09-07	28.0
cruel summer	Lover	2019-08-23	84.0	178426.0	0.552	2019-09-07	29.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-09-07	10.0
the man	Lover	2019-08-23	78.0	190360.0	0.777	2019-09-07	23.0
the archer	Lover	2019-08-23	71.0	211240.0	0.292	2019-09-07	38.0
i think he knows	Lover	2019-08-23	72.0	173386.0	0.897	2019-09-07	51.0
miss americana & the heartbreak prince	Lover	2019-08-23	70.0	234146.0	0.662	2019-09-07	49.0
paper rings	Lover	2019-08-23	81.0	222400.0	0.811	2019-09-07	45.0
cornelia street	Lover	2019-08-23	73.0	287266.0	0.824	2019-09-07	57.0
death by a thousand cuts	Lover	2019-08-23	73.0	198533.0	0.712	2019-09-07	67.0
london boy	Lover	2019-08-23	73.0	190240.0	0.695	2019-09-07	62.0
soon you'll get better	Lover	2019-08-23	66.0	201586.0	0.433	2019-09-07	63.0
false god	Lover	2019-08-23	71.0	200306.0	0.739	2019-09-07	77.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-09-07	4.0
afterglow	Lover	2019-08-23	76.0	223293.0	0.756	2019-09-07	75.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-09-07	11.0
it's nice to have a friend	Lover	2019-08-23	66.0	150440.0	0.737	2019-09-07	92.0
daylight	Lover	2019-08-23	73.0	293453.0	0.557	2019-09-07	89.0
i forgot that you existed	Lover	2019-08-23	72.0	170640.0	0.664	2019-09-14	74.0
cruel summer	Lover	2019-08-23	84.0	178426.0	0.552	2019-09-14	71.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-09-14	23.0
the man	Lover	2019-08-23	78.0	190360.0	0.777	2019-09-14	61.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-09-14	12.0
me!	Lover	2019-08-23	76.0	193000.0	0.61	2019-09-14	54.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-09-21	49.0
the man	Lover	2019-08-23	78.0	190360.0	0.777	2019-09-21	96.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-09-21	24.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-09-28	49.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-09-28	21.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-10-05	44.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-10-05	23.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-10-12	45.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-10-12	27.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-10-19	34.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-10-19	28.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-10-26	37.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-10-26	33.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-11-02	38.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-11-02	37.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-11-09	48.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-11-09	52.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-11-16	43.0
you need to calm down	Lover	2019-08-23	76.0	171360.0	0.771	2019-11-16	46.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-11-23	26.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-11-30	15.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-12-07	19.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-12-14	32.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-12-21	40.0
christmas tree farm	Christmas Tree Farm	2019-12-06	68.0	228026.0	0.598	2019-12-21	59.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2019-12-28	48.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2020-01-04	57.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2020-01-11	34.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2020-01-18	36.0
lover	Lover	2019-08-23	84.0	221306.0	0.359	2020-01-25	50.0
only the young	Only The Young (Featured in Miss Americana)	2020-01-31	63.0	157507.0	0.56	2020-02-15	50.0
the man	Lover	2019-08-23	78.0	190360.0	0.777	2020-03-07	92.0
the man	Lover	2019-08-23	78.0	190360.0	0.777	2020-03-14	85.0
the man	Lover	2019-08-23	78.0	190360.0	0.777	2020-04-11	90.0
the man	Lover	2019-08-23	78.0	190360.0	0.777	2020-04-18	88.0
the man	Lover	2019-08-23	78.0	190360.0	0.777	2020-04-25	88.0
the 1	folklore (deluxe version)	2020-08-18	67.0	210240.0	0.78	2020-08-08	4.0
cardigan	folklore (deluxe version)	2020-08-18	69.0	239560.0	0.612	2020-08-08	1.0
the last great american dynasty	folklore (deluxe version)	2020-08-18	66.0	231000.0	0.688	2020-08-08	13.0
exile	folklore (deluxe version)	2020-08-18	67.0	285640.0	0.31	2020-08-08	6.0
my tears ricochet	folklore (deluxe version)	2020-08-18	67.0	255893.0	0.456	2020-08-08	16.0
mirrorball	folklore (deluxe version)	2020-08-18	66.0	208973.0	0.549	2020-08-08	26.0
seven	folklore (deluxe version)	2020-08-18	65.0	208906.0	0.602	2020-08-08	35.0
august	folklore (deluxe version)	2020-08-18	67.0	261920.0	0.387	2020-08-08	23.0
this is me trying	folklore (deluxe version)	2020-08-18	66.0	195106.0	0.511	2020-08-08	39.0
illicit affairs	folklore (deluxe version)	2020-08-18	65.0	190893.0	0.529	2020-08-08	44.0
invisible string	folklore (deluxe version)	2020-08-18	64.0	252880.0	0.651	2020-08-08	37.0
mad woman	folklore (deluxe version)	2020-08-18	63.0	237266.0	0.593	2020-08-08	47.0
epiphany	folklore (deluxe version)	2020-08-18	62.0	289746.0	0.317	2020-08-08	57.0
betty	folklore (deluxe version)	2020-08-18	64.0	294520.0	0.595	2020-08-08	42.0
peace	folklore (deluxe version)	2020-08-18	62.0	234000.0	0.644	2020-08-08	58.0
hoax	folklore (deluxe version)	2020-08-18	61.0	220040.0	0.676	2020-08-08	71.0
the 1	folklore (deluxe version)	2020-08-18	67.0	210240.0	0.78	2020-08-15	23.0
cardigan	folklore (deluxe version)	2020-08-18	69.0	239560.0	0.612	2020-08-15	8.0
the last great american dynasty	folklore (deluxe version)	2020-08-18	66.0	231000.0	0.688	2020-08-15	66.0
exile	folklore (deluxe version)	2020-08-18	67.0	285640.0	0.31	2020-08-15	36.0
my tears ricochet	folklore (deluxe version)	2020-08-18	67.0	255893.0	0.456	2020-08-15	69.0
mirrorball	folklore (deluxe version)	2020-08-18	66.0	208973.0	0.549	2020-08-15	93.0
seven	folklore (deluxe version)	2020-08-18	65.0	208906.0	0.602	2020-08-15	98.0
august	folklore (deluxe version)	2020-08-18	67.0	261920.0	0.387	2020-08-15	73.0
invisible string	folklore (deluxe version)	2020-08-18	64.0	252880.0	0.651	2020-08-15	85.0
betty	folklore (deluxe version)	2020-08-18	64.0	294520.0	0.595	2020-08-15	91.0
the 1	folklore (deluxe version)	2020-08-18	67.0	210240.0	0.78	2020-08-22	50.0
cardigan	folklore (deluxe version)	2020-08-18	69.0	239560.0	0.612	2020-08-22	24.0
exile	folklore (deluxe version)	2020-08-18	67.0	285640.0	0.31	2020-08-22	61.0
the 1	folklore (deluxe version)	2020-08-18	67.0	210240.0	0.78	2020-08-29	67.0
cardigan	folklore (deluxe version)	2020-08-18	69.0	239560.0	0.612	2020-08-29	33.0
exile	folklore (deluxe version)	2020-08-18	67.0	285640.0	0.31	2020-08-29	82.0
the 1	folklore (deluxe version)	2020-08-18	67.0	210240.0	0.78	2020-09-05	85.0
cardigan	folklore (deluxe version)	2020-08-18	69.0	239560.0	0.612	2020-09-05	36.0
exile	folklore (deluxe version)	2020-08-18	67.0	285640.0	0.31	2020-09-05	98.0
the 1	folklore (deluxe version)	2020-08-18	67.0	210240.0	0.78	2020-09-12	92.0
cardigan	folklore (deluxe version)	2020-08-18	69.0	239560.0	0.612	2020-09-12	45.0
cardigan	folklore (deluxe version)	2020-08-18	69.0	239560.0	0.612	2020-09-19	52.0
cardigan	folklore (deluxe version)	2020-08-18	69.0	239560.0	0.612	2020-09-26	52.0
cardigan	folklore (deluxe version)	2020-08-18	69.0	239560.0	0.612	2020-10-03	49.0
cardigan	folklore (deluxe version)	2020-08-18	69.0	239560.0	0.612	2020-10-10	53.0
cardigan	folklore (deluxe version)	2020-08-18	69.0	239560.0	0.612	2020-10-17	77.0
cardigan	folklore (deluxe version)	2020-08-18	69.0	239560.0	0.612	2020-10-24	85.0
cardigan	folklore (deluxe version)	2020-08-18	69.0	239560.0	0.612	2020-10-31	88.0
cardigan	folklore (deluxe version)	2020-08-18	69.0	239560.0	0.612	2020-11-07	96.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2020-12-26	1.0
champagne problems	evermore (deluxe version)	2021-01-07	69.0	244000.0	0.462	2020-12-26	21.0
gold rush	evermore (deluxe version)	2021-01-07	66.0	185320.0	0.512	2020-12-26	40.0
tolerate it	evermore (deluxe version)	2021-01-07	66.0	245440.0	0.316	2020-12-26	45.0
no body, no crime	evermore (deluxe version)	2021-01-07	65.0	215626.0	0.546	2020-12-26	34.0
happiness	evermore (deluxe version)	2021-01-07	64.0	315146.0	0.559	2020-12-26	52.0
dorothea	evermore (deluxe version)	2021-01-07	63.0	225880.0	0.605	2020-12-26	67.0
coney island	evermore (deluxe version)	2021-01-07	64.0	275320.0	0.537	2020-12-26	63.0
ivy	evermore (deluxe version)	2021-01-07	64.0	260440.0	0.515	2020-12-26	61.0
cowboy like me	evermore (deluxe version)	2021-01-07	64.0	275040.0	0.604	2020-12-26	71.0
long story short	evermore (deluxe version)	2021-01-07	63.0	215920.0	0.546	2020-12-26	68.0
marjorie	evermore (deluxe version)	2021-01-07	63.0	257773.0	0.535	2020-12-26	75.0
closure	evermore (deluxe version)	2021-01-07	61.0	180653.0	0.689	2020-12-26	82.0
evermore	evermore (deluxe version)	2021-01-07	64.0	304106.0	0.39	2020-12-26	57.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-01-02	38.0
champagne problems	evermore (deluxe version)	2021-01-07	69.0	244000.0	0.462	2021-01-02	77.0
no body, no crime	evermore (deluxe version)	2021-01-07	65.0	215626.0	0.546	2021-01-02	97.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-01-09	23.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-01-16	22.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-01-23	29.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-01-30	28.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-02-06	28.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-02-13	29.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-02-20	29.0
love story (taylor's version)	Fearless (Taylor's Version)	2021-04-09	75.0	235766.0	0.627	2021-02-27	11.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-02-27	25.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-03-06	29.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-03-13	32.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-03-20	42.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-03-27	39.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-04-03	50.0
you all over me (taylor's version) (from the vault)	Fearless (Taylor's Version)	2021-04-09	60.0	220839.0	0.599	2021-04-10	51.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-04-10	59.0
mr. perfectly fine (taylor's version) (from the vault)	Fearless (Taylor's Version)	2021-04-09	70.0	277591.0	0.66	2021-04-17	90.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-04-17	60.0
fearless (taylor's version)	Fearless (Taylor's Version)	2021-04-09	70.0	241591.0	0.569	2021-04-24	71.0
fifteen (taylor's version)	Fearless (Taylor's Version)	2021-04-09	67.0	294419.0	0.559	2021-04-24	88.0
love story (taylor's version)	Fearless (Taylor's Version)	2021-04-09	75.0	235766.0	0.627	2021-04-24	52.0
you belong with me (taylor's version)	Fearless (Taylor's Version)	2021-04-09	79.0	231124.0	0.632	2021-04-24	75.0
the way i loved you (taylor's version)	Fearless (Taylor's Version)	2021-04-09	80.0	243136.0	0.402	2021-04-24	94.0
forever & always (taylor's version)	Fearless (Taylor's Version)	2021-04-09	68.0	225328.0	0.598	2021-04-24	65.0
you all over me (taylor's version) (from the vault)	Fearless (Taylor's Version)	2021-04-09	60.0	220839.0	0.599	2021-04-24	72.0
mr. perfectly fine (taylor's version) (from the vault)	Fearless (Taylor's Version)	2021-04-09	70.0	277591.0	0.66	2021-04-24	30.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-04-24	62.0
mr. perfectly fine (taylor's version) (from the vault)	Fearless (Taylor's Version)	2021-04-09	70.0	277591.0	0.66	2021-05-01	90.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-05-01	60.0
willow	evermore (deluxe version)	2021-01-07	67.0	214706.0	0.392	2021-05-08	61.0
wildest dreams (taylor's version)	This Love (Taylor’s Version)	2022-05-06	61.0	220433.0	0.587	2021-10-02	37.0
state of grace (taylor's version)	Red (Taylor's Version)	2021-11-12	69.0	295413.0	0.594	2021-11-27	18.0
red (taylor's version)	Red (Taylor's Version)	2021-11-12	76.0	223093.0	0.516	2021-11-27	25.0
treacherous (taylor's version)	Red (Taylor's Version)	2021-11-12	69.0	242720.0	0.645	2021-11-27	54.0
i knew you were trouble (taylor's version)	Red (Taylor's Version)	2021-11-12	73.0	219760.0	0.584	2021-11-27	46.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2021-11-27	1.0
22 (taylor's version)	Red (Taylor's Version)	2021-11-12	71.0	230960.0	0.642	2021-11-27	52.0
i almost do (taylor's version)	Red (Taylor's Version)	2021-11-12	67.0	244586.0	0.511	2021-11-27	59.0
we are never ever getting back together (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	193146.0	0.567	2021-11-27	55.0
stay stay stay (taylor's version)	Red (Taylor's Version)	2021-11-12	67.0	205786.0	0.693	2021-11-27	67.0
the last time (taylor's version)	Red (Taylor's Version)	2021-11-12	68.0	299080.0	0.502	2021-11-27	66.0
holy ground (taylor's version)	Red (Taylor's Version)	2021-11-12	66.0	202960.0	0.622	2021-11-27	76.0
sad beautiful tragic (taylor's version)	Red (Taylor's Version)	2021-11-12	68.0	284773.0	0.601	2021-11-27	85.0
the lucky one (taylor's version)	Red (Taylor's Version)	2021-11-12	66.0	240466.0	0.686	2021-11-27	84.0
everything has changed (taylor's version)	Red (Taylor's Version)	2021-11-12	71.0	245426.0	0.498	2021-11-27	63.0
starlight (taylor's version)	Red (Taylor's Version)	2021-11-12	65.0	220413.0	0.628	2021-11-27	90.0
begin again (taylor's version)	Red (Taylor's Version)	2021-11-12	68.0	238866.0	0.519	2021-11-27	77.0
the moment i knew (taylor's version)	Red (Taylor's Version)	2021-11-12	65.0	285280.0	0.636	2021-11-27	83.0
come back...be here (taylor's version)	Red (Taylor's Version)	2021-11-12	69.0	223333.0	0.46	2021-11-27	87.0
better man (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	69.0	297013.0	0.473	2021-11-27	51.0
nothing new (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	75.0	258812.0	0.606	2021-11-27	43.0
babe (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	70.0	224240.0	0.584	2021-11-27	69.0
message in a bottle (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	225960.0	0.622	2021-11-27	45.0
i bet you think about me (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	285106.0	0.391	2021-11-27	22.0
forever winter (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	65.0	263533.0	0.611	2021-11-27	79.0
run (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	71.0	240226.0	0.61	2021-11-27	47.0
the very first night (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	72.0	200280.0	0.678	2021-11-27	61.0
state of grace (taylor's version)	Red (Taylor's Version)	2021-11-12	69.0	295413.0	0.594	2021-12-04	88.0
red (taylor's version)	Red (Taylor's Version)	2021-11-12	76.0	223093.0	0.516	2021-12-04	86.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2021-12-04	4.0
message in a bottle (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	225960.0	0.622	2021-12-04	74.0
i bet you think about me (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	285106.0	0.391	2021-12-04	70.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2021-12-11	21.0
message in a bottle (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	225960.0	0.622	2021-12-11	78.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2021-12-18	42.0
message in a bottle (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	225960.0	0.622	2021-12-18	82.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2021-12-25	59.0
message in a bottle (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	225960.0	0.622	2021-12-25	89.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2022-01-01	68.0
message in a bottle (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	225960.0	0.622	2022-01-01	93.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2022-01-08	66.0
message in a bottle (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	225960.0	0.622	2022-01-08	80.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2022-01-15	55.0
message in a bottle (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	225960.0	0.622	2022-01-15	63.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2022-01-22	82.0
message in a bottle (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	225960.0	0.622	2022-01-22	88.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2022-01-29	74.0
message in a bottle (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	225960.0	0.622	2022-01-29	73.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2022-02-05	77.0
message in a bottle (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	225960.0	0.622	2022-02-05	57.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2022-02-12	75.0
message in a bottle (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	225960.0	0.622	2022-02-12	61.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2022-02-19	84.0
message in a bottle (taylor's version) (from the vault)	Red (Taylor's Version)	2021-11-12	74.0	225960.0	0.622	2022-02-19	68.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2022-02-26	96.0
the joker and the queen	The Joker And The Queen (feat. Taylor Swift)	2022-02-11	72.0	185422.0	0.528	2022-02-26	21.0
all too well (taylor's version)	Red (Taylor's Version)	2021-11-12	74.0	329160.0	0.44	2022-03-05	99.0
the joker and the queen	The Joker And The Queen (feat. Taylor Swift)	2022-02-11	72.0	185422.0	0.528	2022-03-05	64.0
the joker and the queen	The Joker And The Queen (feat. Taylor Swift)	2022-02-11	72.0	185422.0	0.528	2022-03-12	75.0
this love (taylor's version)	This Love (Taylor’s Version)	2022-05-06	76.0	250100.0	0.47	2022-05-21	50.0
carolina	Carolina (From The Motion Picture “Where The Crawdads Sing”)	2022-06-24	72.0	264438.0	0.476	2022-07-09	60.0
lavender haze	Midnights (3am Edition)	2022-10-22	88.0	202395.0	0.735	2022-11-05	2.0
maroon	Midnights (3am Edition)	2022-10-22	88.0	218270.0	0.658	2022-11-05	3.0
anti-hero	Midnights (3am Edition)	2022-10-22	89.0	200690.0	0.638	2022-11-05	1.0
snow on the beach	Midnights (3am Edition)	2022-10-22	87.0	256124.0	0.659	2022-11-05	4.0
you're on your own, kid	Midnights (3am Edition)	2022-10-22	88.0	194206.0	0.694	2022-11-05	8.0
midnight rain	Midnights (3am Edition)	2022-10-22	88.0	174782.0	0.636	2022-11-05	5.0
question...?	Midnights (3am Edition)	2022-10-22	87.0	210556.0	0.751	2022-11-05	7.0
vigilante shit	Midnights (3am Edition)	2022-10-22	86.0	164801.0	0.87	2022-11-05	10.0
bejeweled	Midnights (3am Edition)	2022-10-22	87.0	194165.0	0.7	2022-11-05	6.0
labyrinth	Midnights (3am Edition)	2022-10-22	85.0	247962.0	0.487	2022-11-05	14.0
karma	Midnights (3am Edition)	2022-10-22	87.0	204852.0	0.649	2022-11-05	9.0
sweet nothing	Midnights (3am Edition)	2022-10-22	85.0	188496.0	0.334	2022-11-05	15.0
mastermind	Midnights (3am Edition)	2022-10-22	86.0	191039.0	0.661	2022-11-05	13.0
the great war	Midnights (3am Edition)	2022-10-22	87.0	240355.0	0.573	2022-11-05	26.0
bigger than the whole sky	Midnights (3am Edition)	2022-10-22	87.0	218502.0	0.422	2022-11-05	21.0
